id,
10179,6.882528468574771
10180,6.202229135368445
10181,7.143513947418344
10182,6.745022053042805
10183,5.9287503512997
10184,7.058631988619553
10185,6.968577287384842
10186,7.642377346820485
10187,5.580938621702664
10188,6.479197945808238
10189,6.474298041331713
10190,6.825009711472355
10191,6.514387082242686
10192,6.920224387880819
10193,6.228343993048567
10194,6.666604555442755
10195,7.2460160052003335
10196,7.376415927693818
10197,6.821885991590936
10198,7.818151128432593
10199,5.761059482513564
10200,5.503064929781626
10201,6.549195628793843
10202,5.314087910512701
10203,6.646968145926556
10204,8.463961124376157
10205,6.532298602982914
10206,5.364042124484241
10207,5.684331467511285
10208,6.7093699478664455
10209,6.566087161293562
10210,6.722479779309362
10211,6.948177758159953
10212,7.355337069483245
10213,6.792173282793562
10214,6.555028279394783
10215,6.444917427781901
10216,6.572438947233386
10217,7.182353291811145
10218,8.717362687810622
10219,7.631655945505209
10220,8.105673412316243
10221,6.893996836762963
10222,7.175409747037544
10223,9.315926855174542
10224,6.227935245131983
10225,6.172565942766563
10226,7.581439304855976
10227,6.292410721960256
10228,5.227092286377266
10229,7.1212931353872255
10230,7.030181757982273
10231,6.833224298954593
10232,6.67443216377148
10233,7.418619809852494
10234,6.176026335884121
10235,4.856466432000194
10236,7.002177437701661
10237,6.681017974955454
10238,6.115422988253016
10239,8.060573150745252
10240,6.453087214842743
10241,8.310617495527108
10242,6.167569383789985
10243,6.799649792929426
10244,6.4151971104931285
10245,7.846563008480326
10246,7.083692361863568
10247,6.180329858317668
10248,8.092675091604505
10249,8.510661707569598
10250,7.226358517986041
10251,6.411233011005291
10252,5.19144805663163
10253,7.5310136220749655
10254,6.960555379104577
10255,6.18377342125314
10256,5.203488309913115
10257,7.837040589390538
10258,5.880732518788386
10259,5.778047284963311
10260,6.726006184293456
10261,6.86485917403303
10262,6.178934141100501
10263,7.168720086466186
10264,7.536313608143356
10265,7.065656022235634
10266,6.933445438355791
10267,8.172437015176916
10268,7.204252704634833
10269,5.807794398025334
10270,6.246702142967373
10271,8.149628891322237
10272,6.2493827265370285
10273,7.610097434944748
10274,6.29793385979654
10275,5.854193326466226
10276,8.291068684712696
10277,6.040183773073371
10278,6.200332705133702
10279,6.695872177550352
10280,8.824331487227393
10281,7.037948684205901
10282,8.085198471567491
10283,5.960984386769093
10284,7.154844220445914
10285,5.9584317053560465
10286,8.007385298954997
10287,7.410054134356502
10288,6.659893299136248
10289,7.088199243436684
10290,6.725276508525152
10291,6.677062545386297
10292,7.256220714299954
10293,6.984676097610461
10294,6.737046658593393
10295,6.2634500885469375
10296,7.189290776692022
10297,8.16444973558831
10298,6.131943281377927
10299,7.2848008526280355
10300,5.401533181444378
10301,6.534894228854951
10302,6.622948244443225
10303,6.473009001569531
10304,5.476058615331347
10305,6.850625688020835
10306,7.7323698432205745
10307,6.143509678336008
10308,5.907064352724343
10309,6.6895828349886175
10310,7.142818289149571
10311,7.271976202459724
10312,5.443079967195944
10313,6.024225710248609
10314,7.495243451157555
10315,6.58803311841738
10316,6.052831982382278
10317,6.349315363584178
10318,6.532428513407732
10319,5.233267398932502
10320,7.49837689790612
10321,6.861981859846619
10322,6.9370599695661115
10323,6.1541456203427165
10324,6.108785110712608
10325,7.1949262285901225
10326,7.6370658426892835
10327,8.648177150909001
10328,6.2361437980966254
10329,7.2221523781054415
10330,7.20738234772789
10331,7.10642228535674
10332,6.398395035643477
10333,6.911874635136252
10334,7.592542787158217
10335,5.918316712724737
10336,6.446445737073183
10337,7.258773362605812
10338,7.553053210256745
10339,6.301322048952442
10340,7.289460669222763
10341,7.002966428700796
10342,6.019259869038574
10343,6.337304867967692
10344,5.360738573188503
10345,6.486742019804943
10346,7.219164719918849
10347,8.319544719082286
10348,5.8214034415965825
10349,8.069010509399293
10350,7.692876662758291
10351,7.347146999801525
10352,7.492416171922139
10353,7.503685396558164
10354,8.61960431074815
10355,6.254425951360199
10356,7.719862874367519
10357,6.813116415608509
10358,8.417110063415334
10359,6.831731504807573
10360,8.636135409695548
10361,6.704002526360864
10362,5.684989931554822
10363,8.401380994783768
10364,7.721628142430626
10365,5.973848149893394
10366,6.134110049034511
10367,9.462856912726208
10368,6.748602629413084
10369,7.438247549588198
10370,6.502027489400616
10371,7.840126462792019
10372,6.823003578883392
10373,8.327477706055827
10374,6.427289435818484
10375,6.22516542846589
10376,6.1503186357664035
10377,6.049936461830992
10378,7.53521751836365
10379,8.697657360556184
10380,6.244037048230326
10381,6.539767090136312
10382,6.328854666693131
10383,6.831488713423171
10384,7.889983634697201
10385,6.352647160244793
10386,6.41430846476639
10387,7.877934125747963
10388,7.571676627320265
10389,7.427252679432066
10390,7.102171441999406
10391,6.932931699658071
10392,7.190463215180969
10393,7.1008794729579785
10394,6.424749827492559
10395,6.354507377374704
10396,6.004996221258421
10397,7.527689319467545
10398,5.470200677722061
10399,6.60024851121129
10400,7.866597324160618
10401,7.106308820849404
10402,7.6232444573929445
10403,6.348285237140429
10404,6.852139557020679
10405,7.553722023393574
10406,6.866160089777313
10407,7.0136051637611745
10408,5.791178187978319
10409,7.035604358825317
10410,6.266033717331925
10411,6.7910639926407015
10412,7.030907526975458
10413,6.816238308033144
10414,7.05018147555079
10415,8.819376904734655
10416,7.228505141228732
10417,6.217862774358591
10418,5.7383424678977155
10419,7.361215649210921
10420,7.305080268555971
10421,6.388332500360436
10422,8.240970219798797
10423,6.329715728960342
10424,7.647301841330037
10425,6.744775350134041
10426,7.049416894338641
10427,6.158877983218008
10428,7.484842210263257
10429,6.761288768316629
10430,7.5246272344777685
10431,6.0400414657251655
10432,8.016099747725221
10433,6.786450121722535
10434,8.081672102861738
10435,7.733785232112151
10436,6.027247857262224
10437,7.445719740615586
10438,7.574426521648855
10439,6.851401156208045
10440,7.912037614167467
10441,6.116348783863706
10442,7.449797500779011
10443,6.989600965416078
10444,7.625817778791084
10445,7.352945423990729
10446,6.865091517358002
10447,8.577604090169746
10448,5.851224540392362
10449,7.719126905675149
10450,6.906034799774908
10451,6.804530174488001
10452,6.5593074055557485
10453,6.690469930529163
10454,6.035701292930394
10455,7.325368763621802
10456,8.09880058627688
10457,7.37694389100346
10458,6.408828738443605
10459,8.308362541216072
10460,6.6451222763061795
10461,5.967181536780159
10462,5.148727088447488
10463,6.968429361747031
10464,6.983695118799
10465,5.418456719537553
10466,8.34471834565071
10467,7.253678155025503
10468,7.203014035650563
10469,5.751592311333541
10470,6.108959944690028
10471,7.342423255620674
10472,8.13639229941814
10473,7.018499943578944
10474,8.324420501493197
10475,7.386645391286043
10476,5.99991087418727
10477,6.724380718223102
10478,6.39144378627938
10479,6.456919820398209
10480,8.084203608956537
10481,7.617319165233773
10482,6.678671662290433
10483,7.273883442257732
10484,7.618724707322525
10485,6.340101691536342
10486,6.08161017702324
10487,7.362479195854762
10488,5.169318479551241
10489,7.2400201298450355
10490,6.791192871313063
10491,7.262833388665871
10492,7.303079655935878
10493,7.302733013502993
10494,6.077818788911313
10495,6.986577625212656
10496,6.676363808921627
10497,7.323491226806072
10498,6.728629432843422
10499,7.985089254190385
10500,6.099386237695366
10501,7.371067968951447
10502,6.393223619880026
10503,7.780764749504405
10504,6.883569676958761
10505,7.716204192991322
10506,6.981091214719127
10507,7.364127173596775
10508,7.730580517320019
10509,7.504813260041278
10510,6.188716031626432
10511,6.54676660054848
10512,7.536164455401897
10513,7.9222269928375475
10514,6.3394568285737405
10515,7.339634052040128
10516,7.982847299609709
10517,7.542623009985992
10518,6.524898625875815
10519,7.530335938561828
10520,6.806495879825146
10521,5.4518218277546655
10522,6.02021773065434
10523,6.637937958778802
10524,6.427008520599846
10525,6.087955243180809
10526,8.292649070450455
10527,7.904708851681743
10528,7.645475241252332
10529,7.513563064045851
10530,5.565112908783927
10531,8.319126379295524
10532,6.939684138258034
10533,6.899709128914502
10534,6.225141211503984
10535,5.853123498072347
10536,6.9950582957939496
10537,5.891081859289199
10538,7.403708275360775
10539,7.988790694496727
10540,5.665154866004383
10541,8.76790271416131
10542,6.768556700290101
10543,8.473227876848426
10544,7.432027594328666
10545,7.39697288536215
10546,7.261311077973076
10547,5.987033882048451
10548,7.426066933129144
10549,7.752615638580215
10550,7.024307687851677
10551,7.6503315591306436
10552,7.716652783251515
10553,7.4622164956928225
10554,7.323367971503475
10555,6.7484617308068575
10556,7.553843003356615
10557,7.6924292444762
10558,6.733115082104276
10559,7.008665937566993
10560,7.556405723054074
10561,6.728521243662174
10562,7.217864103691349
10563,7.097891252634938
10564,7.8056608692193645
10565,8.593171716377245
10566,6.567029510088892
10567,6.912451829245132
10568,6.007643785243063
10569,6.522851105516718
10570,7.277875840284599
10571,6.008212911981084
10572,6.404985312523147
10573,6.194565927740939
10574,7.329910774822777
10575,7.639878061248812
10576,6.463218746542812
10577,6.102859859178623
10578,7.129519578468301
10579,6.317584880109492
10580,6.5582343423372755
10581,6.7662633591326
10582,7.206025611544103
10583,6.44805165721137
10584,7.032518985465113
10585,8.388771874522467
10586,5.223399749019365
10587,6.160407936501071
10588,7.292854464947517
10589,7.3110248626154615
10590,6.25126753565286
10591,7.510486419256199
10592,6.759772374439941
10593,8.710499849622671
10594,4.501013154549808
10595,7.680525084125495
10596,5.784884618190997
10597,7.344525115346336
10598,6.473894753471957
10599,6.249389030091186
10600,6.461502203637416
10601,7.322128303315392
10602,7.797217263455988
10603,7.396717848717188
10604,7.973373423413714
10605,4.827378183496124
10606,8.10327358935357
10607,6.024365163824975
10608,8.128458499642804
10609,7.84930093288198
10610,6.511112999391023
10611,6.282559237677549
10612,6.937123457631718
10613,6.561475968340275
10614,7.096173902637194
10615,8.209336935084622
10616,7.7338685984642215
10617,6.936573027940771
10618,7.207085966440928
10619,5.862037898701951
10620,6.588912202044607
10621,7.712245023300067
10622,7.486404327814269
10623,7.547615424850885
10624,8.353535792485715
10625,6.8392474542525035
10626,6.938205350894945
10627,8.32048989022483
10628,7.280253297547159
10629,6.374391433362445
10630,6.727565954933184
10631,7.636656939256733
10632,6.2111103641095164
10633,7.205270253434602
10634,7.470101444060945
10635,7.965550364001938
10636,8.133073009389022
10637,7.321691220271175
10638,7.463016908642389
10639,7.545741580845036
10640,8.286133086299316
10641,7.769655352867003
10642,6.605855526284006
10643,6.128962929945627
10644,6.891341402106228
10645,5.742855445595428
10646,5.960138340578442
10647,6.4440327879068136
10648,5.989595851224124
10649,4.966385284272793
10650,7.769597550896085
10651,7.6293016083984355
10652,6.874135382333028
10653,6.674279669849407
10654,7.445995807142615
10655,6.192522270458278
10656,6.845810642612832
10657,5.578105788606275
10658,7.957650784276864
10659,5.136541349085448
10660,6.3413045660713205
10661,7.1552003030888045
10662,6.770225512989932
10663,6.040709191805484
10664,7.37017981311449
10665,7.410069492550781
10666,5.771700856927243
10667,5.738435627512638
10668,6.245570558130176
10669,7.4830733188793985
10670,6.172330343329671
10671,6.464532690645957
10672,5.775346448859
10673,8.58866899937466
10674,6.327432649603411
10675,7.372384977140985
10676,7.746988080329948
10677,6.724342059102559
10678,6.325777992510345
10679,7.62934922309643
10680,5.42805398600897
10681,7.188519898494537
10682,6.804930031266692
10683,9.247956990497343
10684,6.707092300128852
10685,6.708090878385942
10686,7.586965549672764
10687,6.2206046478723245
10688,7.117448363692744
10689,7.4040620386690525
10690,6.706539852429983
10691,6.609935035558324
10692,6.430516871227682
10693,6.5939826302665265
10694,7.813930142581807
10695,5.791223252046533
10696,6.608787010083074
10697,7.472389939720762
10698,7.402526477288834
10699,6.15424645330808
10700,7.6077208023131035
10701,6.4621699677983155
10702,8.968124843336595
10703,7.774264217174713
10704,7.78844337683392
10705,6.087784489214085
10706,7.4434434259612114
10707,5.962231431262318
10708,6.115322116323228
10709,6.3080797086935405
10710,6.780926488223951
10711,7.924058032573464
10712,6.441643373467974
10713,7.655580496618486
10714,5.695164358059335
10715,6.682942770895249
10716,7.1806581521894834
10717,6.271466216834918
10718,7.51790333158667
10719,7.16818494415535
10720,7.039692761564634
10721,7.805374451267738
10722,7.416730540194248
10723,7.25510020860625
10724,6.230521079832356
10725,6.129813196532585
10726,5.207286990929879
10727,7.100097842494122
10728,7.571212449707414
10729,7.73788302978471
10730,6.670336232852792
10731,6.677021005907272
10732,6.31175485440419
10733,5.896527657838377
10734,7.387830922303761
10735,6.254130605054327
10736,7.0053305061381295
10737,7.787172738863375
10738,5.6352439174805165
10739,6.38614227840806
10740,7.498852293600978
10741,8.540130922854715
10742,6.653875440692928
10743,6.460151550590842
10744,6.181361726629217
10745,5.3106096636945725
10746,8.471917607153634
10747,7.281648251184175
10748,7.77999059768481
10749,7.402673307116961
10750,7.054829733403426
10751,7.397757092448483
10752,7.253299986847042
10753,6.951130327279382
10754,7.352066044796179
10755,6.630906742427524
10756,6.000104622366953
10757,6.911923561086753
10758,6.202607889126577
10759,7.444144664471871
10760,7.14446310235959
10761,7.728987990787052
10762,5.776658176759162
10763,6.4491321688318255
10764,6.228889491459326
10765,7.979285871370623
10766,7.0504486726099
10767,7.7948505639844665
10768,6.700569055645209
10769,6.841561158637812
10770,5.986788425565225
10771,8.07211447064108
10772,7.441957080683817
10773,6.522616095981888
10774,7.310605128696846
10775,7.3553970507495805
10776,7.285674007203569
10777,7.760810755058031
10778,7.305463773329408
10779,7.32544338481996
10780,6.45375699918151
10781,6.723850031122965
10782,8.597453690290571
10783,7.129288190134244
10784,6.471642076611636
10785,6.601068603124807
10786,7.198281078395025
10787,7.985616395559027
10788,7.310053573594988
10789,8.25975987919577
10790,7.382109206077767
10791,6.889847123407906
10792,6.68826842752648
10793,6.812093702509648
10794,7.572516938392462
10795,5.744316088227206
10796,7.369998296625621
10797,5.64353529685214
10798,6.8429948000470215
10799,8.416066384394854
10800,6.893349786480157
10801,6.035898683326151
10802,6.071091467274893
10803,8.639677095780652
10804,6.83316821374288
10805,6.159901559167911
10806,5.697031787750132
10807,5.521510400642024
10808,7.173683605555716
10809,6.840257746819239
10810,7.847958383282289
10811,5.796586758286353
10812,7.720448834809092
10813,7.619302953655506
10814,5.166886140557811
10815,7.130126644919569
10816,5.255854597562915
10817,6.992457769538018
10818,7.284386870711803
10819,7.178223526685114
10820,7.526587866850459
10821,7.372099919882632
10822,7.013530869513286
10823,6.888992129570872
10824,7.177179422975483
10825,6.311221464771819
10826,7.363566896747534
10827,7.160054674426192
10828,8.286341961535413
10829,6.714609286184837
10830,7.36126731044249
10831,5.838582072892472
10832,6.801129827684198
10833,7.389455340420211
10834,6.802516809530997
10835,7.3950924144702626
10836,7.68383034347814
10837,5.952435901754327
10838,8.90380641451367
10839,6.930251723047537
10840,7.5606776490390075
10841,6.3608158267483645
10842,7.864099995265213
10843,7.6185923301552965
10844,7.287468849891426
10845,6.719453176808001
10846,5.871577272049511
10847,6.947376442994874
10848,5.436243311287279
10849,7.5053790320329865
10850,7.053112630566423
10851,7.5296739684287
10852,6.422268380972001
10853,6.735340926738193
10854,6.574168200396434
10855,6.018005230207389
10856,6.2475366687888405
10857,6.161404359603206
10858,6.709116649592292
10859,6.90932755819379
10860,6.986084264885684
10861,6.920398722426135
10862,7.711996372995918
10863,7.499301070130746
10864,7.834225105455796
10865,6.299440143153486
10866,5.458374090894994
10867,5.993900916878858
10868,7.3874519414851925
10869,7.131077318732962
10870,6.521850453397323
10871,7.296718616252596
10872,6.289774986110182
10873,8.111222835242257
10874,7.585172573559635
10875,6.678976190445188
10876,7.6378608278167555
10877,6.531683022600344
10878,7.270738205321873
10879,5.936789852956887
10880,7.734137526669301
10881,5.989895452463535
10882,7.865316222420004
10883,7.585325426343878
10884,6.536296415502997
10885,8.2256337278853
10886,6.749569484530068
10887,6.116330015313002
10888,7.481068866919926
10889,6.926745856058299
10890,5.885823144959604
10891,6.234609760141202
10892,6.788438731903786
10893,6.5602177754556035
10894,4.649684487517916
10895,7.765399406024185
10896,8.14792104299936
10897,7.367962700110833
10898,6.9623818217212
10899,6.512871489154824
10900,7.748872701536753
10901,5.865281098800188
10902,6.888826608471956
10903,6.696144766621431
10904,5.749096365504368
10905,7.974446349863421
10906,8.381426096473358
10907,6.5317293306271464
10908,7.245999170439372
10909,6.277072201622038
10910,7.353324380833888
10911,8.34626417781017
10912,6.4902038437729015
10913,7.557121010589594
10914,4.743815081576412
10915,5.89934290384575
10916,6.429426203099889
10917,5.1930173435725955
10918,7.420499250686982
10919,8.673792168736501
10920,5.872008013719869
10921,7.321564526135812
10922,7.717008678014061
10923,7.586924144641792
10924,7.146145174289288
10925,7.340135546462817
10926,8.218203447162093
10927,5.922583733038521
10928,6.542723007537514
10929,7.187986036931589
10930,6.41138246977214
10931,6.122019216208559
10932,6.545279798614267
10933,6.592440102804536
10934,5.741925539078203
10935,7.108935218589282
10936,8.093743692410424
10937,8.564070318437158
10938,7.063141323361615
10939,6.893238589651186
10940,6.679729787073363
10941,7.162591341717569
10942,7.124267282207436
10943,6.501164018612102
10944,7.563504797082226
10945,6.8728478030760485
10946,8.006935221928446
10947,5.942989120240155
10948,5.977607939731085
10949,6.07966039103786
10950,8.070941629993275
10951,6.353912961466101
10952,7.342964135549065
10953,5.358994870435843
10954,5.9167266886631005
10955,7.542664224590943
10956,6.652390826451337
10957,6.37574616597516
10958,6.361471789056446
10959,7.926311319630923
10960,7.0799391872412585
10961,7.957714565069703
10962,6.5677098793470154
10963,8.102359644561387
10964,8.202815632587187
10965,6.776213770431763
10966,7.872453654667683
10967,7.159835125951638
10968,6.042274560234541
10969,6.555876077129709
10970,7.293929863537163
10971,6.522877995350359
10972,6.728975542711794
10973,6.932485565868308
10974,6.686102732404985
10975,5.256883168738603
10976,6.171406064243438
10977,6.632677525178011
10978,7.809951430374574
10979,7.569278269027529
10980,6.738111730345192
10981,6.945572919373438
10982,7.4123456266085
10983,6.481618784149655
10984,7.350256423507483
10985,5.270472725533745
10986,7.432142661093312
10987,5.822750648788511
10988,5.914795212712969
10989,6.882885905663512
10990,5.47749206039996
10991,6.676700477621021
10992,7.392898346044243
10993,7.137078463289969
10994,7.912160381538992
10995,7.032759821906974
10996,6.5951755889737145
10997,4.9496023120873325
10998,7.024268435172594
10999,7.158241870827022
11000,6.246618898500252
11001,6.634792261108738
11002,4.733351357163155
11003,7.189481369722659
11004,7.783769753734509
11005,7.198846418084961
11006,7.767257711797016
11007,7.978668484682954
11008,6.888085121369251
11009,7.133628861015582
11010,6.8289428805514945
11011,7.8143365874082145
11012,6.832673820821275
11013,4.5533919881189755
11014,6.996085062866282
11015,6.224271630406237
11016,8.063250555750418
11017,5.532132991301325
11018,6.801922529473822
11019,7.4091751623661
11020,7.637404795234836
11021,6.0191139475381945
11022,6.235865635560255
11023,6.927282135322409
11024,8.756686752909538
11025,7.218933645480369
11026,8.646364163466021
11027,8.092488127397326
11028,6.969020760428409
11029,8.39994546164199
11030,6.375988330748365
11031,6.705417659603775
11032,6.110608810351521
11033,5.725770418014745
11034,7.568195270649573
11035,5.414415125069869
11036,7.032883912240894
11037,6.206776636618851
11038,7.234656144662091
11039,8.286126830715984
11040,7.113897867448096
11041,6.289624398240707
11042,6.104305206082477
11043,6.539110244095258
11044,7.40595043775229
11045,7.030811596803978
11046,7.115287907451985
11047,6.736112262150248
11048,9.106695862143415
11049,6.481553573756614
11050,5.719952356840849
11051,5.733823147390217
11052,7.4294213865020025
11053,7.08154691773639
11054,7.832101290663627
11055,5.510560084378138
11056,6.682114475724771
11057,5.864128470669227
11058,6.8985374358205735
11059,7.248510154037813
11060,7.336107990834223
11061,8.004500195987308
11062,7.331120839131064
11063,7.025045062870406
11064,5.906806842315004
11065,6.323606386443201
11066,5.711165750303651
11067,5.538108288048087
11068,7.7919608602498185
11069,7.337624918927673
11070,5.136614667452442
11071,5.8678072472680975
11072,7.109375860693919
11073,6.125844462589832
11074,8.487004385473563
11075,7.867325330792589
11076,5.476341100109087
11077,6.368553380939513
11078,7.853544881573866
11079,6.444487278537292
11080,6.78249948974803
11081,7.536349955004672
11082,7.1605077735778035
11083,8.17607314061806
11084,7.409358101237565
11085,5.721740473472888
11086,7.027354343246786
11087,8.103785646330282
11088,6.736059054550074
11089,6.319144470286344
11090,6.569835230357044
11091,7.783443014555189
11092,8.105710153039185
11093,6.003125314094945
11094,7.94082285830606
11095,7.820690683211235
11096,5.886230227980295
11097,7.440179882152624
11098,7.040291717034541
11099,6.450057661824652
11100,6.263409844360304
11101,5.995290344064404
11102,6.559667085501037
11103,5.961783388976681
11104,7.132544341025501
11105,6.628273805187716
11106,6.7294639098615
11107,7.192578434632602
11108,7.2239671053153725
11109,6.9206572970431495
11110,5.917457801470568
11111,7.450738809617376
11112,6.073751717988657
11113,7.486061064924256
11114,6.805213371387624
11115,4.7137606691833005
11116,6.883769746040155
11117,6.522626337985485
11118,5.772510568651518
11119,7.265363042101067
11120,7.291907329856508
11121,6.607416949786326
11122,9.058548976158413
11123,6.168565808534599
11124,6.557611137662497
11125,7.451663359506276
11126,7.604223606599865
11127,7.539587411801222
11128,6.134876796572062
11129,6.592785190073591
11130,6.525782754320597
11131,7.643861089516013
11132,6.308080367570416
11133,6.599112730591121
11134,6.877666744155701
11135,7.240220270752333
11136,7.332515820958731
11137,5.770972071838785
11138,6.728691438007859
11139,6.300738358811802
11140,8.16239326180926
11141,6.558783148218935
11142,5.840645194842919
11143,6.810505600732909
11144,7.3991962923860335
11145,5.729010375504102
11146,7.1118385744883685
11147,6.627054071129274
11148,7.035569935497843
11149,5.761949705101954
11150,7.595906149635993
11151,5.596378896012692
11152,6.534787938025632
11153,5.283096475359895
11154,7.172561221165895
11155,6.369038992636076
11156,5.783493485180816
11157,7.0131872596911835
11158,5.362022001896002
11159,7.496008175128844
11160,8.005742397335032
11161,7.588469789899319
11162,6.1605347138459265
11163,5.696325492849557
11164,8.44647054312125
11165,5.427995868041918
11166,5.7974366049525266
11167,7.697727060625064
11168,7.735651990868339
11169,6.168502485872689
11170,7.049144867726671
11171,6.836510819277182
11172,6.299864527968518
11173,7.306028037336283
11174,8.15271908582075
11175,7.391196687892356
11176,6.32287532118843
11177,8.423056652917403
11178,7.7051740348993825
11179,6.5293232451795555
11180,7.056754495016583
11181,6.5869395839969895
11182,7.073062741280646
11183,6.227284093295443
11184,6.114968319159837
11185,7.407716835920259
11186,7.39129273971218
11187,6.364603445386129
11188,7.8564426328908255
11189,9.313754268884225
11190,6.648950438810684
11191,6.098514983738031
11192,5.612526568377433
11193,7.215961284773245
11194,7.77204186835256
11195,6.477496841192266
11196,6.532692185470969
11197,7.371842538077202
11198,7.100004402880126
11199,6.020307220595537
11200,8.809719510549664
11201,6.971200352574588
11202,6.536186028379879
11203,5.991974502430348
11204,7.21595705757133
11205,5.807597744331847
11206,6.070394084339474
11207,6.241202813526034
11208,6.98547462043443
11209,6.503818693577229
11210,6.736273448444067
11211,6.554262790530368
11212,8.092043269436148
11213,6.029069244162151
11214,6.163342621574896
11215,7.7078435836919095
11216,5.779845374058926
11217,6.645640236488785
11218,5.847787298642247
11219,7.761840894743397
11220,8.074321683336557
11221,6.568349751295577
11222,6.190196398946135
11223,6.317595426798446
11224,7.52384289547019
11225,5.642034633964161
11226,7.787129614567265
11227,6.758096026257736
11228,5.5671818774840185
11229,6.036640066863469
11230,7.5388493419345135
11231,6.434538911183422
11232,6.4723927352855375
11233,7.814114156398256
11234,6.967766163881581
11235,7.488870177327359
11236,6.760747617136137
11237,7.385448563071192
11238,6.403050208523285
11239,7.88742217610517
11240,6.932314167665501
11241,6.819220215736763
11242,5.832677043904142
11243,6.261229974089381
11244,6.820614400670224
11245,7.925667129128147
11246,7.282920176109068
11247,6.374096780659567
11248,6.078129440335754
11249,6.4860513873378345
11250,6.7419130430954475
11251,5.769133595770408
11252,6.371378279424839
11253,7.938448371357424
11254,6.39951917383933
11255,6.27391225294381
11256,6.440310007633697
11257,6.839160571363292
11258,5.294793422139028
11259,6.395760301483664
